,tpi
2016/1/3 0:00,0.20587599588112898
2016/1/3 0:05,0.18682016963112905
2016/1/3 0:10,0.19331656720774182
2016/1/3 0:15,0.19461825851774206
2016/1/3 0:20,0.16518155387790323
2016/1/3 0:25,0.17277137940854828
2016/1/3 0:30,0.1868663381758064
2016/1/3 0:35,0.14725664870629038
2016/1/3 0:40,0.19413978817870955
2016/1/3 0:45,0.1564857574270967
2016/1/3 0:50,0.15849111928096765
2016/1/3 0:55,0.14989284816661277
2016/1/3 1:00,0.1564857574270967
2016/1/3 1:05,0.15849111928096765
2016/1/3 1:10,0.14725664870629038
2016/1/3 1:15,0.1416657265044193
2016/1/3 1:20,0.14398761193483864
2016/1/3 1:25,0.16040919054096775
2016/1/3 1:30,0.15383227745629036
2016/1/3 1:35,0.15504884940290323
2016/1/3 1:40,0.14090146742291937
2016/1/3 1:45,0.13227621549151602
2016/1/3 1:50,0.12142934361640312
2016/1/3 1:55,0.1416657265044193
2016/1/3 2:00,0.14594402034596773
2016/1/3 2:05,0.145068687206129
2016/1/3 2:10,0.12941090771261274
2016/1/3 2:15,0.10751816028190325
2016/1/3 2:20,0.1572621268541935
2016/1/3 2:25,0.1172464934325807
2016/1/3 2:30,0.1349296954623226
2016/1/3 2:35,0.1265543603496773
2016/1/3 2:40,0.13296233431820967
2016/1/3 2:45,0.1263015546395966
2016/1/3 2:50,0.12031191244093536
2016/1/3 2:55,0.12142924493635476
2016/1/3 3:00,0.12565711578514507
2016/1/3 3:05,0.11587748835443545
2016/1/3 3:10,0.1301385949939839
2016/1/3 3:15,0.12345202514950002
2016/1/3 3:20,0.1225304441359677
2016/1/3 3:25,0.10220042103209678
2016/1/3 3:30,0.10661381063593546
2016/1/3 3:35,0.10588187361446764
2016/1/3 3:40,0.11498550003756447
2016/1/3 3:45,0.1079204959244838
2016/1/3 3:50,0.11875834218232244
2016/1/3 3:55,0.09817910193243547
2016/1/3 4:00,0.10654307665188706
2016/1/3 4:05,0.11990438996049999
2016/1/3 4:10,0.11987512714169352
2016/1/3 4:15,0.11528858939290317
2016/1/3 4:20,0.11078843924851599
2016/1/3 4:25,0.1150793369858226
2016/1/3 4:30,0.13358661849379028
2016/1/3 4:35,0.11276773809158068
2016/1/3 4:40,0.1316903312721774
2016/1/3 4:45,0.11945434719349995
2016/1/3 4:50,0.12164444811529018
2016/1/3 4:55,0.12986236333356443
2016/1/3 5:00,0.10492735431996772
2016/1/3 5:05,0.12919098304808066
2016/1/3 5:10,0.11144677008319354
2016/1/3 5:15,0.1385704696124999
2016/1/3 5:20,0.13338248348906437
2016/1/3 5:25,0.14049995929969347
2016/1/3 5:30,0.1389097712170967
2016/1/3 5:35,0.14640122288048382
2016/1/3 5:40,0.14044404599685467
2016/1/3 5:45,0.14660811133838686
2016/1/3 5:50,0.14600175679258048
2016/1/3 5:55,0.16308009329499998
2016/1/3 6:00,0.13802149502688704
2016/1/3 6:05,0.1263015546395966
2016/1/3 6:10,0.1522947584225807
2016/1/3 6:15,0.1576302106104839
2016/1/3 6:20,0.1459471224948386
2016/1/3 6:25,0.15928841363419347
2016/1/3 6:30,0.18531937252241937
2016/1/3 6:35,0.16260165857596762
2016/1/3 6:40,0.19001909055919353
2016/1/3 6:45,0.20537277499064513
2016/1/3 6:50,0.1995741882643547
2016/1/3 6:55,0.182979261136129
2016/1/3 7:00,0.19001909055919353
2016/1/3 7:05,0.16784082558548385
2016/1/3 7:10,0.15668711905225807
2016/1/3 7:15,0.18682016963112905
2016/1/3 7:20,0.18113783902064512
2016/1/3 7:25,0.18014047220177415
2016/1/3 7:30,0.20388567070016125
2016/1/3 7:35,0.21386120275548387
2016/1/3 7:40,0.2303167034399999
2016/1/3 7:45,0.21574128095370962
2016/1/3 7:50,0.22682290347483866
2016/1/3 7:55,0.23066140866548382
2016/1/3 8:00,0.23285911970209675
2016/1/3 8:05,0.2160488765443548
2016/1/3 8:10,0.26514108321709673
2016/1/3 8:15,0.2367704569954838
2016/1/3 8:20,0.24255540801
2016/1/3 8:25,0.24038540807854833
2016/1/3 8:30,0.27254380866209676
2016/1/3 8:35,0.26706490049693565
2016/1/3 8:40,0.2921391119412902
2016/1/3 8:45,0.29191464569903225
2016/1/3 8:50,0.2670907017272581
2016/1/3 8:55,0.2663414944879031
2016/1/3 9:00,0.24844645967451612
2016/1/3 9:05,0.25676296177064495
2016/1/3 9:10,0.2779112797251611
2016/1/3 9:15,0.28773480341887103
2016/1/3 9:20,0.30277219029629027
2016/1/3 9:25,0.3205484021477419
2016/1/3 9:30,0.3271218491609677
2016/1/3 9:35,0.3186325102374193
2016/1/3 9:40,0.33764324747225805
2016/1/3 9:45,0.3476952910156451
2016/1/3 9:50,0.34284277679854835
2016/1/3 9:55,0.33014571660177394
2016/1/3 10:00,0.3459767024020967
2016/1/3 10:05,0.29036060992064516
2016/1/3 10:10,0.2993575848024193
2016/1/3 10:15,0.2984966836345162
2016/1/3 10:20,0.37342367571725793
2016/1/3 10:25,0.30501487567080643
2016/1/3 10:30,0.33057694425693546
2016/1/3 10:35,0.32029665901499976
2016/1/3 10:40,0.3578826248103225
2016/1/3 10:45,0.3740665204012903
2016/1/3 10:50,0.33935730430096767
2016/1/3 10:55,0.36583301034774185
2016/1/3 11:00,0.3522882943770966
2016/1/3 11:05,0.3727184528966129
2016/1/3 11:10,0.3492499204580646
2016/1/3 11:15,0.38585682546629013
2016/1/3 11:20,0.35327951034435484
2016/1/3 11:25,0.3660141891991936
2016/1/3 11:30,0.3084203267217742
