,tpi
2016/1/3 0:00,0.17499591124435482
2016/1/3 0:05,0.165331253205
2016/1/3 0:10,0.18650551204129046
2016/1/3 0:15,0.1849966289580644
2016/1/3 0:20,0.18715944086725803
2016/1/3 0:25,0.17972413463338707
2016/1/3 0:30,0.18073825339403218
2016/1/3 0:35,0.16157482930967737
2016/1/3 0:40,0.17043197559048387
2016/1/3 0:45,0.15914412346709672
2016/1/3 0:50,0.16424020697951605
2016/1/3 0:55,0.13527011987177412
2016/1/3 1:00,0.14067245768596773
2016/1/3 1:05,0.14199695134541934
2016/1/3 1:10,0.15315645695096775
2016/1/3 1:15,0.14018919845733852
2016/1/3 1:20,0.13996119417048383
2016/1/3 1:25,0.13995067976977424
2016/1/3 1:30,0.1260803813502418
2016/1/3 1:35,0.14039020460032262
2016/1/3 1:40,0.14621699515387096
2016/1/3 1:45,0.15046131491758066
2016/1/3 1:50,0.14151163668725802
2016/1/3 1:55,0.13274397039830646
2016/1/3 2:00,0.1524804213730644
2016/1/3 2:05,0.13005063804629027
2016/1/3 2:10,0.12945578608459662
2016/1/3 2:15,0.1615400406032257
2016/1/3 2:20,0.14336876647203217
2016/1/3 2:25,0.12958748415209673
2016/1/3 2:30,0.140612780792258
2016/1/3 2:35,0.132752075384
2016/1/3 2:40,0.12960325751859678
2016/1/3 2:45,0.13229241331795152
2016/1/3 2:50,0.12485168650395147
2016/1/3 2:55,0.1180662127685484
2016/1/3 3:00,0.12507369592859666
2016/1/3 3:05,0.10991539594138697
2016/1/3 3:10,0.12056358338006438
2016/1/3 3:15,0.11425304328158065
2016/1/3 3:20,0.11445485637577418
2016/1/3 3:25,0.11445485637577418
2016/1/3 3:30,0.11405674242943542
2016/1/3 3:35,0.10810222115514516
2016/1/3 3:40,0.11490262816914516
2016/1/3 3:45,0.12032926358338696
2016/1/3 3:50,0.10433627792045157
2016/1/3 3:55,0.10653858004751614
2016/1/3 4:00,0.1027339585275484
2016/1/3 4:05,0.10265355800653224
2016/1/3 4:10,0.10933581763354833
2016/1/3 4:15,0.10313805885149994
2016/1/3 4:20,0.12491828897867739
2016/1/3 4:25,0.1096908113896451
2016/1/3 4:30,0.11538636753767738
2016/1/3 4:35,0.10246800950762901
2016/1/3 4:40,0.1131195320741451
2016/1/3 4:45,0.10679892421543552
2016/1/3 4:50,0.1119858463416612
2016/1/3 4:55,0.13254764735154842
2016/1/3 5:00,0.08627592065914515
2016/1/3 5:05,0.10151512974640328
2016/1/3 5:10,0.11696265388333862
2016/1/3 5:15,0.11991754682117743
2016/1/3 5:20,0.11287350237120967
2016/1/3 5:25,0.11376490136440308
2016/1/3 5:30,0.13592991118724193
2016/1/3 5:35,0.12705346578387097
2016/1/3 5:40,0.13367549356032257
2016/1/3 5:45,0.13299035224580621
2016/1/3 5:50,0.13348402849290314
2016/1/3 5:55,0.12892198663688692
2016/1/3 6:00,0.13912109435262915
2016/1/3 6:05,0.1325250170944839
2016/1/3 6:10,0.14980504194354835
2016/1/3 6:15,0.15781723791193547
2016/1/3 6:20,0.14941564287596765
2016/1/3 6:25,0.15046131491758066
2016/1/3 6:30,0.150482584570645
2016/1/3 6:35,0.16419145567435478
2016/1/3 6:40,0.18381214404161283
2016/1/3 6:45,0.182460066016129
2016/1/3 6:50,0.15650182772870952
2016/1/3 6:55,0.15742456104645158
2016/1/3 7:00,0.14845447362903225
2016/1/3 7:05,0.17807287572419353
2016/1/3 7:10,0.165331253205
2016/1/3 7:15,0.17516428352387092
2016/1/3 7:20,0.20468086033435484
2016/1/3 7:25,0.1629895435666129
2016/1/3 7:30,0.19610552885112903
2016/1/3 7:35,0.2238684933387096
2016/1/3 7:40,0.20839533350370962
2016/1/3 7:45,0.19493309400661288
2016/1/3 7:50,0.1811125643304838
2016/1/3 7:55,0.20934880142129034
2016/1/3 8:00,0.19410186197145157
2016/1/3 8:05,0.18779095272435475
2016/1/3 8:10,0.16932400183322577
2016/1/3 8:15,0.19997812127967737
2016/1/3 8:20,0.2022498802159677
2016/1/3 8:25,0.2058587101887096
2016/1/3 8:30,0.2276004062974193
2016/1/3 8:35,0.2255322070929032
2016/1/3 8:40,0.2746062689390322
2016/1/3 8:45,0.24768115016967737
2016/1/3 8:50,0.23226694603564513
2016/1/3 8:55,0.25259075968935485
2016/1/3 9:00,0.2175465848041935
2016/1/3 9:05,0.2670771638543548
2016/1/3 9:10,0.2801760792559677
2016/1/3 9:15,0.2806771736014516
2016/1/3 9:20,0.28688066922064515
2016/1/3 9:25,0.25862528989516126
2016/1/3 9:30,0.275848851902258
2016/1/3 9:35,0.3025573956106451
2016/1/3 9:40,0.2575805154445161
2016/1/3 9:45,0.3032804026127419
2016/1/3 9:50,0.29653363316419346
2016/1/3 9:55,0.2940651137882258
2016/1/3 10:00,0.2951704346470967
2016/1/3 10:05,0.2785807242740323
2016/1/3 10:10,0.3144641204272578
2016/1/3 10:15,0.3030605718969354
2016/1/3 10:20,0.3261384870975806
2016/1/3 10:25,0.3285774254366129
2016/1/3 10:30,0.3497895536859677
2016/1/3 10:35,0.32440078608580647
2016/1/3 10:40,0.36962201694870955
2016/1/3 10:45,0.3921306687208064
2016/1/3 10:50,0.357499487167742
2016/1/3 10:55,0.35033207000451594
2016/1/3 11:00,0.34951092935870964
2016/1/3 11:05,0.34390123788258053
2016/1/3 11:10,0.3266471792596774
2016/1/3 11:15,0.3300513230835484
2016/1/3 11:20,0.357499487167742
2016/1/3 11:25,0.35376037845290315
2016/1/3 11:30,0.35376037845290315
2016/1/3 11:35,0.400310109401129
