,tpi
2016/1/20 8:35,0.4591481534419352
2016/1/20 8:40,0.4418642754246774
2016/1/20 8:45,0.4328805630232257
2016/1/20 8:50,0.41838864273725784
2016/1/20 8:55,0.40624906534951605
2016/1/20 9:00,0.4030569752929031
2016/1/20 9:05,0.40419729272612887
2016/1/20 9:10,0.4101124966287096
2016/1/20 9:15,0.40769049857645145
2016/1/20 9:20,0.3948267567203225
2016/1/20 9:25,0.41382653375693534
2016/1/20 9:30,0.4220771106530646
2016/1/20 9:35,0.40974084564580643
2016/1/20 9:40,0.4067257226549999
2016/1/20 9:45,0.4278085222601611
2016/1/20 9:50,0.40570664433096776
2016/1/20 9:55,0.40205121370935476
2016/1/20 10:00,0.38767085127774187
2016/1/20 10:05,0.3749200700874191
2016/1/20 10:10,0.3881084796474192
2016/1/20 10:15,0.38131846918693557
2016/1/20 10:20,0.37535290195983867
2016/1/20 10:25,0.3938808892920968
2016/1/20 10:30,0.3935263974108065
2016/1/20 10:35,0.4042547261248387
2016/1/20 10:40,0.3994245122466127
2016/1/20 10:45,0.40607631851483855
2016/1/20 10:50,0.3983877299387097
2016/1/20 10:55,0.3878978185616129
2016/1/20 11:00,0.38242771331387093
2016/1/20 11:05,0.3726807873946772
2016/1/20 11:10,0.39252248115483873
2016/1/20 11:15,0.40067469650274185
2016/1/20 11:20,0.3895005340688708
2016/1/20 11:25,0.38515149308112884
2016/1/20 11:30,0.3958213550535484
2016/1/20 11:35,0.40233850318387104
2016/1/20 11:40,0.3910395429417742
2016/1/20 11:45,0.38360241352306446
2016/1/20 11:50,0.38316632055193556
2016/1/20 11:55,0.3803672835701612
2016/1/20 12:00,0.3856467516966129
2016/1/20 12:05,0.3676343635253226
2016/1/20 12:10,0.3960255487545159
2016/1/20 12:15,0.39336719318016117
2016/1/20 12:20,0.3955069792093548
2016/1/20 12:25,0.400251357776129
2016/1/20 12:30,0.4023225279679032
2016/1/20 12:35,0.4010663620890322
2016/1/20 12:40,0.4128178985649999
2016/1/20 12:45,0.3996986962530645
2016/1/20 12:50,0.4020697820795161
2016/1/20 12:55,0.38879801677806447
2016/1/20 13:00,0.3912630050006452
2016/1/20 13:05,0.3947569880970967
2016/1/20 13:10,0.38855871166306444
2016/1/20 13:15,0.4072395634238709
2016/1/20 13:20,0.4167127229316129
2016/1/20 13:25,0.4069326318079031
2016/1/20 13:30,0.4047962467887096
2016/1/20 13:35,0.40261404485419355
2016/1/20 13:40,0.40588914802209686
2016/1/20 13:45,0.40362400132306453
2016/1/20 13:50,0.4047107617316128
2016/1/20 13:55,0.3902852191233871
2016/1/20 14:00,0.3836809153451612
2016/1/20 14:05,0.3850293854667743
2016/1/20 14:10,0.39674465585129026
2016/1/20 14:15,0.39111107588983857
2016/1/20 14:20,0.39236883151838703
2016/1/20 14:25,0.3958925771414515
2016/1/20 14:30,0.40286282554064523
2016/1/20 14:35,0.3965557908012903
2016/1/20 14:40,0.4044486441985482
2016/1/20 14:45,0.4149369603720967
2016/1/20 14:50,0.41667265635274187
2016/1/20 14:55,0.3961286929595162
2016/1/20 15:00,0.38960853023661274
2016/1/20 15:05,0.39838246850709674
2016/1/20 15:10,0.40833492279935485
2016/1/20 15:15,0.41762050558919356
2016/1/20 15:20,0.40253794538387094
2016/1/20 15:25,0.4011360951569353
2016/1/20 15:30,0.401723141280484
2016/1/20 15:35,0.41077724753822575
2016/1/20 15:40,0.4224067873630644
2016/1/20 15:45,0.4201683411009677
2016/1/20 15:50,0.41187340828838703
2016/1/20 15:55,0.4004064382377419
2016/1/20 16:00,0.3963256008043549
2016/1/20 16:05,0.4031047279875806
2016/1/20 16:10,0.407865765873387
2016/1/20 16:15,0.4232799391659676
2016/1/20 16:20,0.42509800772177403
2016/1/20 16:25,0.4146177404988709
2016/1/20 16:30,0.3963256008043549
2016/1/20 16:35,0.4155864250293548
2016/1/20 16:40,0.4342495223962904
2016/1/20 16:45,0.4251785477990322
2016/1/20 16:50,0.4302260461183871
2016/1/20 16:55,0.4163781987717742
2016/1/20 17:00,0.4129164887896773
2016/1/20 17:05,0.40069177168532244
2016/1/20 17:10,0.4302309591659677
2016/1/20 17:15,0.422330280312742
2016/1/20 17:20,0.41278372614048386
2016/1/20 17:25,0.434229080060645
2016/1/20 17:30,0.4154738120291934
2016/1/20 17:35,0.41741183199612897
2016/1/20 17:40,0.4204677697108064
2016/1/20 17:45,0.4258076424954836
2016/1/20 17:50,0.41740781953403217
2016/1/20 17:55,0.4047680526729033
2016/1/20 18:00,0.38808184133112894
2016/1/20 18:05,0.38292934191225797
2016/1/20 18:10,0.3856301800443548
2016/1/20 18:15,0.38632425850596763
2016/1/20 18:20,0.3911767621245161
2016/1/20 18:25,0.3977503438601613
2016/1/20 18:30,0.3817079317541935
2016/1/20 18:35,0.37379267901661284
2016/1/20 18:40,0.37313639846838703
2016/1/20 18:45,0.37286766145338707
2016/1/20 18:50,0.36591463851774186
2016/1/20 18:55,0.3658209577483871
2016/1/20 19:00,0.3477895945101612
2016/1/20 19:05,0.35115595883499995
2016/1/20 19:10,0.3627851007788708
2016/1/20 19:15,0.34633695405612897
2016/1/20 19:20,0.33729021852951613
2016/1/20 19:25,0.3642500040956452
2016/1/20 19:30,0.350028585249516
2016/1/20 19:35,0.34313387593016126
2016/1/20 19:40,0.34289831283370964
2016/1/20 19:45,0.33047067514258066
2016/1/20 19:50,0.3356842159479032
2016/1/20 19:55,0.31848795050951606
2016/1/20 20:00,0.34442891244919355
2016/1/20 20:05,0.32546963963758063
2016/1/20 20:10,0.3283096079185483
