,tpi
2016/1/3 0:00,0.18951824634564504
2016/1/3 0:05,0.18830718900935478
2016/1/3 0:10,0.17135205375677418
2016/1/3 0:15,0.1570298405014516
2016/1/3 0:20,0.16230185336516134
2016/1/3 0:25,0.16971469501532246
2016/1/3 0:30,0.1581928185359677
2016/1/3 0:35,0.16321897689903203
2016/1/3 0:40,0.16399581330935484
2016/1/3 0:45,0.15335926230774188
2016/1/3 0:50,0.16833588185403228
2016/1/3 0:55,0.1614629384011288
2016/1/3 1:00,0.15721438590274198
2016/1/3 1:05,0.1438515328969354
2016/1/3 1:10,0.1465313230401612
2016/1/3 1:15,0.13951723322790313
2016/1/3 1:20,0.13936604126467733
2016/1/3 1:25,0.1445190185596774
2016/1/3 1:30,0.11747041710696776
2016/1/3 1:35,0.1371534561307903
2016/1/3 1:40,0.13396749785698384
2016/1/3 1:45,0.14234652864435482
2016/1/3 1:50,0.13631626896027407
2016/1/3 1:55,0.12683746498441922
2016/1/3 2:00,0.1291069748982742
2016/1/3 2:05,0.14906568965027417
2016/1/3 2:10,0.12541125686951599
2016/1/3 2:15,0.14610325613693553
2016/1/3 2:20,0.11297030760479025
2016/1/3 2:25,0.12050404408311292
2016/1/3 2:30,0.13009802309691937
2016/1/3 2:35,0.12994595553049992
2016/1/3 2:40,0.13837314759464509
2016/1/3 2:45,0.12491449369672578
2016/1/3 2:50,0.12274296090229032
2016/1/3 2:55,0.11864403794422564
2016/1/3 3:00,0.1150975908887256
2016/1/3 3:05,0.12323761835180637
2016/1/3 3:10,0.12083368112059678
2016/1/3 3:15,0.12106739256854825
2016/1/3 3:20,0.12538520384570967
2016/1/3 3:25,0.11178900311148388
2016/1/3 3:30,0.12151006088059665
2016/1/3 3:35,0.11444430582019356
2016/1/3 3:40,0.1137782882064839
2016/1/3 3:45,0.11999414916629031
2016/1/3 3:50,0.11495959269979028
2016/1/3 3:55,0.11975552420056439
2016/1/3 4:00,0.11847138331067739
2016/1/3 4:05,0.11673883423987083
2016/1/3 4:10,0.10462411941895164
2016/1/3 4:15,0.13199313446533864
